---,UGC,A,RAh,RAm,DE-,DEd,DEm,MCG,POSS,MajAxis,MinAxis,PA,Hubble,Pmag,RadVel,aR,bR,i
UGC,6909,--,11,53.5,+,55,40,MCG+09-20-034,1389,1.8,1.7,--,Sa,14.7,--,1.7,1.6,1
UGC,6910,--,11,53.5,+,60,47,MCG+10-17-105,723,1.7,1.6,--,Sb,13.2,--,1.7,1.7,1
UGC,6911,--,11,53.6,+,15,24,MCG+03-31-002,89,1.3,0.35,18,Sb-c,15.2,--,1.4,0.3,6
UGC,6912,--,11,53.6,+,58,29,MCG+10-17-104,723,2.4,1.1,--,PECULR,15.1,--,2.0,1.0,--
UGC,6913,--,11,53.7,+,17,18,MCG+03-31-003,89,1.6,0.8,0,Sb,15.3,--,1.6,0.7,5
UGC,6914,--,11,53.8,+,24,9,MCG+04-28-098,103,1.2,0.3,114,S0-a,14.8,--,1.0,0.3,7
UGC,6915,--,11,53.8,+,32,18,MCG+05-28-051,1379,1.1,0.5,126,Sc,15.4,--,1.1,0.4,6
UGC,6916,--,11,53.8,+,40,1,MCG+07-25-006,1367,1.9,0.45,34,SB:b-c,14.7,--,1.5,0.5,6
UGC,6917,--,11,53.9,+,50,43,MCG+09-20-038,1389,4.8,3.0,130,--,14.0,--,4.0,2.5,--
UGC,6918,--,11,53.9,+,55,23,MCG+09-20-036,1389,2.4,2.2,--,S,11.6,--,1.8,1.7,1
UGC,6919,--,11,54.0,+,55,54,MCG+09-20-037,1389,1.4,0.4,87,S-IRR,15.4,--,1.5,0.5,6
UGC,6920,--,11,54.1,+,32,17,MCG+05-28-053,1379,2.5,0.5,110,Sa,14.0,--,2.8,0.5,7
UGC,6921,--,11,54.1,+,48,36,MCG+08-22-045,1338,1.1,0.7,73,S,13.0,--,1.1,0.7,3
UGC,6922,--,11,54.2,+,51,7,MCG+09-20-042,1389,2.0,2.0,--,S,15.4,--,1.3,1.2,1
UGC,6923,--,11,54.2,+,53,27,MCG+09-20-040,1389,2.2,0.8,175,IRR,14.1,--,2.0,0.7,--
UGC,6924,--,11,54.3,+,13,3,MCG+02-31-000,1385,1.1,0.3,104,Sc,15.3,--,1.0,0.2,6
UGC,6925,--,11,54.3,+,32,25,MCG+05-28-054,1379,0.8,0.7,0,SB0,14.5,--,0.7,0.5,--
UGC,6926,--,11,54.3,+,57,47,MCG+10-17-111,723,1.4,0.6,98,--,16.0,--,1.3,0.5,6
UGC,6927,--,11,54.5,+,30,40,MCG+05-28-055,1379,0.9,0.7,--,S0,14.5,--,1.1,0.8,--
UGC,6928,--,11,54.7,+,25,29,MCG+04-28-099,103,2.3,0.4,58,Sb,14.4,--,2.2,0.35,7
UGC,6929,--,11,54.7,+,36,41,MCG+06-26-058,109,1.1,0.9,60,Sc,15.3,--,1.2,1.0,2
UGC,6930,--,11,54.7,+,49,33,MCG+08-22-046,1338,4.5,4.3,--,SBc,14.2,--,4.0,4.0,1
UGC,6931,--,11,54.7,+,58,13,MCG+10-17-115,723,1.7,1.1,80,--,14.5,--,1.5,1.0,--
UGC,6932,--,11,54.9,+,31,21,MCG+05-28-056,1379,1.1,0.4,170,IRR,15.5,--,0.9,0.3,--
UGC,6933,--,11,54.9,+,32,36,MCG+06-26-060,109,1.4,0.35,33,PECULR,13.8,3308,1.2,0.25,--
UGC,6934,--,11,55.0,-,0,58,MCG+00-31-004,1401,1.8,0.2,141,Sc,15.2,--,1.4,0.15,7
UGC,6935,--,11,55.0,+,25,31,MCG+04-28-101,103,1.6,0.4,141,S,14.8,4831,1.7,0.35,6
UGC,6936,--,11,55.0,+,32,33,MCG+06-26-059,109,1.1,0.6,10,S?,13.7,3133,1.0,0.5,5
UGC,6937,--,11,55.0,+,53,39,MCG+09-20-044,1389,8.3,4.6,68,SBb,10.7,1059,8.0,4.5,5
UGC,6938,--,11,55.0,+,55,43,MCG+09-20-043,1389,1.4,0.8,40,S0?,13.6,720,1.3,0.8,4
UGC,6939,--,11,55.0,+,57,50,MCG+10-17-117,723,1.1,0.9,--,--,14.6,--,1.1,0.9,--
UGC,6940,--,11,55.1,+,53,32,MCG+09-20-045,1389,1.0,0.15,136,S,16.0,--,0.8,0.1,7
UGC,6941,--,11,55.2,+,14,35,MCG+03-31-004,89,0.9,0.7,50,S,14.4,--,0.9,0.7,--
UGC,6942,--,11,55.2,+,25,33,MCG+04-28-102,103,1.6,1.3,--,SB,14.3,4769,1.7,1.4,--
UGC,6943,--,11,55.2,+,29,19,MCG+05-28-058,1379,1.2,1.1,--,SBb,14.8,--,1.1,1.0,1
UGC,6944,--,11,55.2,+,32,34,MCG+06-26-061,109,2.8,1.0,33,S,12.9,3362,2.8,1.0,6
UGC,6945,--,11,55.3,+,36,40,MCG+06-26-062,109,1.2,0.9,--,DBL SYS,15.1,--,--,--,--
UGC,6946,--,11,55.3,+,55,43,MCG+09-20-046,1398,3.0,2.5,140,S0,11.2,1080,3.0,2.5,2
UGC,6947,--,11,55.4,+,22,28,MCG+04-28-000,103,1.0,0.1,97,Sc,16.5,--,1.0,0.12,7
UGC,6948,--,11,55.4,+,23,24,MCG+04-28-105,103,1.5,1.1,10,SB0,14.8,--,1.7,1.1,--
UGC,6949,--,11,55.4,+,25,25,MCG+04-28-103,103,1.1,0.2,3,S,15.2,--,1.0,0.22,6
UGC,6950,--,11,55.4,+,28,9,MCG+05-28-060,1379,2.0,0.5,8,PECULR,14.0,--,1.8,0.7,--
UGC,6951,--,11,55.6,-,1,49,MCG+00-31-006,1401,1.3,0.9,20,E,14.2,--,1.4,1.0,--
UGC,6952,--,11,55.6,+,25,24,MCG+04-28-107,103,1.1,0.6,92,S,14.1,--,0.9,0.7,--
UGC,6953,--,11,55.6,+,28,28,MCG+05-28-061,1379,2.4,1.3,167,E-S0,13.1,--,2.1,1.2,--
UGC,6954,--,11,55.8,+,27,48,MCG+05-28-063,1379,1.5,0.8,175,SBc-IRR,14.6,--,1.1,0.5,--
UGC,6955,--,11,55.8,+,38,20,MCG+06-26-063,109,6.0,3.0,70,DWRF IR,15.2,--,4.0,2.0,--
UGC,6956,--,11,55.8,+,51,13,MCG+09-20-050,1389,2.7,2.5,--,DWRF SP,17.0,--,2.0,2.0,--
UGC,6957,--,11,55.8,+,57,52,MCG+10-17-119,723,2.0,1.0,60,SB,14.8,--,1.9,1.1,--
UGC,6958,--,11,55.9,-,1,59,MCG+00-31-007,1401,1.3,1.3,--,Sb,14.5,--,1.3,1.3,1
UGC,6959,--,11,55.9,+,1,0,MCG+00-31-008,1401,1.2,0.3,--,CHAIN,15.4,--,--,--,--
UGC,6960,--,11,55.9,+,10,18,MCG+02-31-006,1385,2.1,0.5,153,Sb,14.6,--,2.0,0.5,6
UGC,6961,--,11,56.0,+,16,27,MCG+03-31-005,89,1.9,1.1,120,S0-a,13.5,--,2.0,1.3,3
UGC,6962,--,11,56.0,+,43,0,MCG+07-25-008,1367,2.5,2.1,150,SBc,13.4,--,2.6,2.2,2
UGC,6963,--,11,56.0,+,44,13,MCG+07-25-009,1367,5.1,1.1,66,Sb,12.4,--,5.3,1.2,7
UGC,6964,--,11,56.0,+,47,32,MCG+08-22-049,1338,4.0,0.9,66,Sc-IRR,13.1,--,4.1,0.9,7
UGC,6965,--,11,56.1,+,25,19,MCG+04-28-109,103,1.4,1.4,--,DBL SYS,14.2,--,--,--,--
UGC,6966,--,11,56.1,+,25,36,MCG+04-28-108,103,1.8,0.3,163,Sa-b,14.7,--,1.6,0.25,7
UGC,6967,--,11,56.1,+,27,43,MCG+05-28-065,1379,1.8,1.5,--,Sb/SBc,13.5,--,1.5,1.4,--
UGC,6968,--,11,56.1,+,28,34,MCG+05-28-064,1379,3.0,1.0,85,S,15.2,--,2.5,1.0,6
UGC,6969,--,11,56.1,+,53,42,MCG+09-20-048,1389,1.7,0.5,152,IRR,15.5,--,1.5,0.4,--
UGC,6970,--,11,56.2,-,1,10,MCG+00-31-011,1401,1.6,0.8,75,IRR,14.6,--,1.4,0.7,--
UGC,6971,--,11,56.3,+,30,41,MCG+05-28-066,1379,2.0,1.0,15,--,13.2,--,1.9,0.8,5
UGC,6972,--,11,56.3,+,42,50,MCG+07-25-011,1367,1.4,0.4,30,S,15.1,--,1.1,0.4,6
UGC,6973,--,11,56.3,+,42,59,MCG+07-25-010,1367,3.1,1.5,43,S,12.7,--,3.1,1.2,5
UGC,6974,--,11,56.4,+,21,11,MCG+04-28-000,103,1.0,0.25,137,S,16.0,--,0.8,0.2,6
UGC,6975,--,11,56.4,+,25,30,MCG+04-28-111,103,1.3,1.2,--,S0,14.4,--,1.3,1.3,1
UGC,6976,--,11,56.5,+,22,6,MCG+04-28-114,103,1.4,1.4,--,S0,15.0,--,1.6,1.5,1
UGC,6977,--,11,56.5,+,25,16,MCG+04-28-113,103,1.1,0.7,25,--,14.6,--,0.7,0.7,--
UGC,6978,--,11,56.6,-,2,18,MCG+00-31-000,1401,1.3,0.8,130,DWARF,17.0,--,1.2,0.8,--
UGC,6979,--,11,56.6,-,0,13,MCG+00-31-012,1401,0.35,0.25,30,PECULR,14.3,--,0.6,0.4,--
UGC,6980,--,11,56.6,+,24,45,MCG+04-28-000,103,1.4,0.6,153,DWRF IR,17.0,--,1.0,0.6,--
UGC,6981,--,11,56.6,+,31,0,MCG+05-28-069,1379,1.1,0.6,142,SB,15.2,--,1.1,0.6,--
UGC,6982,--,11,56.6,+,38,3,MCG+06-26-064,109,2.8,1.7,40,SBc,14.9,--,1.6,1.4,4
UGC,6983,--,11,56.6,+,52,59,MCG+09-20-051,1389,4.4,3.2,85,SBc,14.5,--,4.0,3.0,3
UGC,6984,--,11,56.8,-,1,21,MCG+00-31-013,1401,0.9,0.7,40,E,14.5,--,0.9,0.7,--
UGC,6985,--,11,56.8,+,51,15,MCG+09-20-052,1389,4.5,1.1,178,S0,11.5,878,4.6,1.1,7
UGC,6986,--,11,56.9,+,18,2,MCG+03-31-008,89,1.1,0.35,129,S,15.3,--,1.1,0.25,6
UGC,6987,--,11,57.0,+,30,26,MCG+05-28-070,1379,1.3,0.7,10,SBb,15.3,--,0.9,0.5,5
UGC,6988,--,11,57.3,+,55,59,MCG+09-20-054,1389,1.3,0.4,134,DWARF,16.5,--,1.1,0.4,--
UGC,6989,--,11,57.4,+,21,55,MCG+04-28-118,103,1.0,0.5,15,Sc,16.0,--,0.9,0.5,--
UGC,6990,--,11,57.5,+,8,28,MCG+01-31-008,1611,1.2,0.7,150,Sb/SBb,14.5,--,1.1,0.7,4
UGC,6991,--,11,57.6,+,19,30,MCG+03-31-009,89,1.0,0.15,64,Sb-c,15.7,--,1.0,0.15,6
UGC,6992,--,11,57.7,+,50,57,MCG+09-20-059,1389,1.5,0.7,63,S-IRR,14.9,--,1.4,0.6,--
UGC,6993,--,11,57.8,-,0,48,MCG+00-31-016,1401,4.2,3.2,27,Sb,12.4,1509,4.0,3.0,2
UGC,6994,--,11,58.0,+,9,8,MCG+02-31-000,1385,1.2,0.35,74,Sc,15.6,--,1.1,0.3,6
UGC,6995,--,11,58.0,+,20,21,MCG+03-31-010,89,1.9,1.8,--,IRR,12.7,--,1.9,1.8,--
UGC,6996,--,11,58.0,+,79,8,MCG+13-09-000,1339,1.5,1.2,--,DWARF,17.0,--,1.2,1.0,--
UGC,6997,--,11,58.2,+,32,9,MCG+05-28-076,1379,1.1,0.9,--,DWRF SP,15.5,--,0.9,0.8,--
UGC,6998,--,11,58.3,+,0,16,MCG+00-31-000,1401,1.8,1.4,--,DWRF SP,17.0,--,1.0,1.0,--
UGC,6999,--,11,58.3,+,50,11,MCG+08-22-053,1338,1.1,0.4,28,DWARF,18.0,--,1.0,0.4,--
UGC,7000,--,11,58.6,-,1,0,MCG+00-31-017,1401,1.1,0.9,50,IRR,14.4,--,1.1,0.9,--
UGC,7001,--,11,58.6,+,14,23,MCG+02-31-014,1385,2.7,0.25,145,S,13.9,--,2.2,0.25,7
UGC,7002,--,11,58.8,+,13,40,MCG+02-31-015,1385,2.8,2.5,--,SB,13.8,--,2.8,2.8,1
UGC,7003,--,11,58.8,+,14,43,MCG+03-31-000,89,1.8,1.4,--,DWARF,18.0,--,1.0,1.0,--
UGC,7004,--,11,58.9,-,0,25,MCG+00-31-018,1401,1.3,1.1,60,SBc,15.0,--,1.3,1.1,1
UGC,7005,--,11,58.9,+,62,10,MCG+10-17-125,723,3.7,1.8,85,S0,11.5,1382,4.1,1.8,6
UGC,7006,--,11,58.9,+,69,37,MCG+12-11-044,714,1.8,1.3,5,Sc,14.5,--,1.6,1.0,3
UGC,7007,--,11,59.0,+,33,37,MCG+06-26-068,109,2.0,2.0,--,DWRF SP,17.0,--,1.0,1.0,--
UGC,7008,--,11,59.1,+,5,2,MCG+01-31-000,1611,1.3,0.35,117,S,15.3,--,1.2,0.35,6
UGC,7009,--,11,59.2,+,62,37,MCG+11-15-010,674,1.7,0.5,175,IRR,14.5,--,1.7,0.4,--
UGC,7010,--,11,59.3,+,22,49,MCG+04-28-000,103,1.2,0.2,37,Sa,15.5,--,1.3,0.22,7
UGC,7011,--,11,59.4,-,0,46,MCG+00-31-019,1401,1.1,0.2,40,Sb,15.3,--,1.1,0.2,7
UGC,7012,--,11,59.5,+,30,7,MCG+05-28-077,1379,2.1,1.1,8,Sc,14.3,--,1.1,0.7,5
UGC,7013,--,11,59.6,+,18,6,MCG+03-31-018,89,1.0,0.7,145,E,15.0,--,1.2,0.8,--
UGC,7014,--,11,59.6,+,62,25,MCG+10-17-129,723,2.8,2.8,--,Sc,11.6,1186,2.8,2.8,1
UGC,7015,--,11,59.8,+,4,37,MCG+01-31-012,1611,0.6,0.5,135,S,14.1,--,0.7,0.6,--
UGC,7016,--,11,59.8,+,15,7,MCG+03-31-019,89,1.6,0.35,137,SB:a-b,14.7,--,1.6,0.4,6
UGC,7017,--,11,59.8,+,30,8,MCG+05-28-079,1379,1.9,0.4,70,Sb,14.4,--,1.8,0.4,6
UGC,7018,--,11,59.9,+,0,5,MCG+00-31-020,1401,1.1,1.0,--,E-S0,14.6,--,1.2,1.1,--
UGC,7019,--,11,59.9,+,62,42,MCG+11-15-011,674,1.8,0.9,85,IRR,15.6,--,1.7,0.8,--
UGC,7020,--,12,0.0,+,41,20,MCG+07-25-014,1367,2.1,1.7,--,Sb,14.4,--,2.2,1.7,2
UGC,7020,A,12,0.1,+,64,39,MCG+11-15-012,674,1.2,0.6,100,S0?,14.3,--,1.0,0.5,5
UGC,7021,--,12,0.2,+,2,16,MCG+00-31-022,1401,3.0,2.0,95,Sa,13.5,--,3.0,2.2,3
UGC,7022,--,12,0.2,+,45,27,MCG+08-22-057,1338,1.0,0.2,55,S,16.0,--,0.9,0.2,7
UGC,7023,--,12,0.3,+,18,17,MCG+03-31-020,89,0.55,0.45,92,--,14.4,--,0.55,0.5,--
UGC,7024,--,12,0.3,+,22,23,MCG+04-29-000,135,1.2,0.12,101,Sc,16.0,--,1.1,0.15,7
UGC,7025,--,12,0.3,+,48,55,MCG+08-22-058,1338,1.2,1.0,105,S,12.8,--,1.4,1.1,2
UGC,7026,--,12,0.4,+,5,7,MCG+01-31-015,1611,2.1,0.8,102,Sc,14.8,--,2.0,0.8,6
UGC,7027,--,12,0.4,+,19,2,MCG+03-31-021,89,0.9,0.7,52,--,14.2,--,0.9,0.7,--
UGC,7028,--,12,0.6,+,16,45,MCG+03-31-023,89,1.0,0.2,169,Sa-b,16.0,--,1.2,0.3,7
UGC,7029,--,12,0.6,+,20,0,MCG+03-31-024,89,1.1,0.4,109,S,14.6,--,1.1,0.5,6
UGC,7030,--,12,0.6,+,44,48,MCG+08-22-059,1338,6.0,5.0,135,Sb/SBc,11.5,658,6.5,5.2,2
UGC,7031,--,12,0.8,+,29,42,MCG+05-29-001,1398,1.7,0.25,57,Sb-c,15.2,--,1.7,0.25,7
UGC,7032,--,12,0.9,+,16,46,MCG+03-31-027,89,0.6,0.5,--,--,14.0,--,0.6,0.6,--
UGC,7033,--,12,0.9,+,47,38,MCG+08-22-060,1338,1.4,0.5,168,SB,15.6,--,1.4,0.4,6
UGC,7034,--,12,1.1,+,2,20,MCG+00-31-024,1401,1.1,0.6,90,PECULR?,14.8,--,1.1,0.7,--
UGC,7035,--,12,1.1,+,2,55,MCG+01-31-016,1611,1.2,0.3,149,S,14.6,--,1.3,0.35,6
UGC,7036,--,12,1.2,+,3,50,MCG+01-31-017,1611,1.3,0.7,165,Sa,14.0,--,1.5,0.8,5
UGC,7037,--,12,1.3,+,4,30,MCG+01-31-018,1611,1.0,0.3,138,S,14.8,--,1.0,0.3,6
UGC,7038,--,12,1.3,+,14,49,MCG+03-31-000,89,1.5,0.8,--,DWARF,17.0,--,1.3,0.9,--
UGC,7039,--,12,1.3,+,16,50,MCG+03-31-031,89,1.2,0.8,25,Sc,15.6,--,1.2,0.8,--
UGC,7040,--,12,1.3,+,25,43,MCG+04-29-005,135,1.8,1.1,143,--,14.9,--,1.8,1.1,--
UGC,7041,--,12,1.3,+,29,59,MCG+05-29-002,1398,1.4,0.15,156,Sc,16.0,--,1.5,0.15,7
UGC,7042,--,12,1.4,+,2,11,MCG+00-31-026,1401,1.2,0.3,132,S,15.4,--,1.2,0.3,6
UGC,7043,--,12,1.5,+,13,38,MCG+02-31-000,1385,1.6,0.2,49,PECULR,16.0,--,1.2,0.3,--
UGC,7044,--,12,1.5,+,20,30,MCG+04-29-006,135,1.2,0.9,--,(E),14.4,--,1.3,1.0,--
UGC,7045,--,12,1.5,+,32,10,MCG+05-29-004,1398,4.8,2.0,100,Sc,11.9,--,4.7,1.9,6
UGC,7046,--,12,1.5,+,49,23,MCG+08-22-062,1338,1.1,0.2,5,Sb-c,15.6,--,1.1,0.2,6
UGC,7047,--,12,1.5,+,52,52,MCG+09-20-079,1389,3.0,1.8,30,IRR,13.3,--,3.0,2.0,--
UGC,7048,--,12,1.6,+,11,8,MCG+02-31-019,1385,1.2,0.9,35,Sb,13.2,--,1.2,0.9,2
UGC,7049,--,12,1.6,+,20,27,MCG+03-31-000,89,1.0,0.1,41,Sc,15.7,--,1.1,0.15,7
UGC,7050,--,12,1.6,+,20,30,MCG+04-29-007,135,1.2,1.1,--,E,14.0,--,1.4,1.2,--
UGC,7051,--,12,1.6,+,20,38,MCG+04-29-008,135,1.1,1.0,--,E,14.4,--,1.2,1.2,--
UGC,7052,--,12,1.6,+,20,42,MCG+04-29-009,135,1.2,1.2,--,E,14.3,--,1.4,1.4,--
UGC,7053,--,12,1.7,-,1,15,MCG+00-31-000,1401,1.8,1.5,--,DWRF IR,17.0,--,1.0,1.0,--
UGC,7054,--,12,1.7,+,18,43,MCG+03-31-033,89,4.2,1.8,150,SBa,12.5,1033,4.3,1.8,6
UGC,7055,--,12,1.7,+,24,25,MCG+04-29-010,135,1.0,0.8,--,DBL SYS,15.7,--,--,--,--
UGC,7056,--,12,1.7,+,62,47,MCG+11-15-014,674,2.0,1.9,--,SBc,14.4,--,2.0,1.8,1
UGC,7057,--,12,1.8,+,1,51,MCG+00-31-027,1401,2.0,0.4,100,S,14.6,--,1.8,0.4,6
UGC,7058,--,12,1.8,+,79,42,MCG+13-09-008,1339,1.0,0.4,142,Sb,15.4,--,1.1,0.6,5
UGC,7059,--,12,1.8,+,79,42,MCG+13-09-009,1339,1.1,0.8,30,Sb/SBb,15.4,--,1.3,0.8,3
UGC,7060,--,12,1.9,+,2,11,MCG+00-31-029,1401,2.1,1.6,105,E,13.8,--,2.3,1.8,--
UGC,7061,--,12,2.0,+,20,28,MCG+03-31-034,89,0.9,0.9,--,S,14.3,--,0.9,0.9,1
UGC,7062,--,12,2.0,+,64,43,MCG+11-15-015,674,1.8,0.8,135,S,13.6,--,1.5,0.6,6
UGC,7063,--,12,2.1,+,2,4,MCG+00-31-031,1401,1.0,0.7,15,E-S0,14.5,--,1.1,0.7,--
UGC,7064,--,12,2.1,+,31,27,MCG+05-29-005,1389,0.8,0.8,--,S?,14.0,--,0.8,0.8,--
UGC,7064,A,12,2.1,+,60,57,MCG+10-17-000,723,2.0,0.6,--,MLT SYS,17.0,--,--,--,--
UGC,7065,--,12,2.2,-,2,26,MCG+00-31-033,1401,1.7,1.5,--,SBb,14.9,--,1.1,0.55,1
UGC,7066,--,12,2.2,+,10,52,MCG+02-31-023,1385,1.3,0.4,18,S0?,13.9,--,1.2,0.4,6
UGC,7067,--,12,2.3,-,2,5,MCG+00-31-034,1401,2.9,1.7,125,Sb,14.0,--,2.8,1.6,4
UGC,7068,--,12,2.4,+,27,16,MCG+05-29-006,1398,1.3,0.55,125,IRR?,14.0,--,1.3,0.6,--
UGC,7069,--,12,2.4,+,43,25,MCG+07-25-017,1367,1.7,0.3,169,SBc,15.7,--,1.5,0.3,6
UGC,7070,--,12,2.4,+,58,23,MCG+10-17-137,723,2.0,1.5,--,S+COMP,15.4,--,--,--,--
UGC,7071,--,12,2.6,+,38,31,MCG+07-25-019,1367,1.0,0.7,155,Sb,15.3,--,1.0,0.7,3
UGC,7072,--,12,2.7,+,29,3,MCG+05-29-007,1398,1.6,1.5,--,--,15.1,--,1.4,1.2,1
UGC,7073,--,12,2.8,+,18,9,MCG+03-31-038,89,1.1,0.8,115,Sc,14.1,--,1.2,0.8,3
UGC,7074,--,12,2.8,+,18,12,MCG+03-31-037,89,1.0,0.25,98,S,14.6,--,1.2,0.3,6
UGC,7075,--,12,2.8,+,50,39,MCG+09-20-086,1389,2.7,0.8,78,Sc,12.8,--,2.8,0.7,6
UGC,7076,--,12,2.9,+,20,31,MCG+04-29-016,135,1.4,1.0,85,S0,15.1,--,1.0,0.9,--
UGC,7077,--,12,2.9,+,20,35,MCG+04-29-015,135,1.2,0.5,38,Sa-b,15.0,--,1.1,0.5,6
UGC,7078,--,12,2.9,+,47,3,MCG+08-22-065,1338,1.3,0.25,165,S,15.5,--,1.1,0.25,6
UGC,7079,--,12,2.9,+,63,26,MCG+11-15-019,674,1.1,1.1,--,S,14.9,--,0.7,0.6,1
UGC,7080,--,12,3.0,+,25,23,MCG+04-29-018,135,1.2,0.2,27,Sb-c,15.4,--,1.2,0.25,6
UGC,7081,--,12,3.0,+,50,50,MCG+09-20-089,1389,5.9,2.2,43,Sc,11.2,733,6.5,2.5,6
UGC,7082,--,12,3.0,+,51,48,MCG+09-20-088,1389,1.7,0.6,53,Sb,15.3,--,1.7,0.6,6
UGC,7083,--,12,3.1,+,20,50,MCG+04-29-019,135,1.1,0.25,43,S,15.2,--,1.1,0.25,6
UGC,7084,--,12,3.1,+,33,23,MCG+06-27-001,1599,1.6,1.0,70,S,14.9,--,1.4,0.9,--
UGC,7085,--,12,3.2,+,9,16,MCG+02-31-028,1385,1.9,0.6,70,S,14.8,--,1.5,0.5,--
UGC,7085,A,12,3.2,+,31,20,MCG+05-29-010,1398,2.3,0.6,--,DBL SYS,15.1,--,--,--,--
UGC,7086,--,12,3.2,+,77,47,MCG+13-09-011,1339,2.6,0.6,72,Sb,15.4,--,2.3,0.6,7
UGC,7087,--,12,3.3,+,20,46,MCG+04-29-020,135,1.1,1.1,--,S,14.4,--,1.2,1.1,1
UGC,7088,--,12,3.3,+,67,31,MCG+11-15-021,674,1.5,0.6,7,SBb,14.7,--,1.5,0.6,6
UGC,7089,--,12,3.4,+,43,25,MCG+07-25-020,1367,3.5,0.9,36,--,14.8,--,3.0,0.8,6
UGC,7090,--,12,3.4,+,47,45,MCG+08-22-067,1338,7.2,1.7,20,Sc,11.6,--,6.7,1.7,6
UGC,7091,--,12,3.5,+,20,53,MCG+04-29-023,135,1.1,1.1,--,S,14.5,--,1.2,1.1,--
UGC,7092,--,12,3.5,+,37,8,MCG+06-27-004,1599,1.2,0.8,98,S0,14.6,--,1.2,0.8,3
UGC,7093,--,12,3.6,+,25,50,MCG+04-29-025,135,1.1,0.9,60,S0-a,14.7,--,1.4,1.0,--
UGC,7094,--,12,3.6,+,43,14,MCG+07-25-022,1367,1.3,0.5,40,--,15.6,--,1.2,0.4,6
UGC,7095,--,12,3.6,+,49,52,MCG+08-22-068,1338,5.6,1.9,167,Sb/Sc,11.7,--,5.4,1.8,6
UGC,7096,--,12,3.8,+,53,0,MCG+09-20-094,1389,3.2,1.9,38,Sb,11.8,897,3.3,1.9,4
UGC,7097,--,12,4.0,+,81,12,MCG+14-06-000,1340,1.7,0.4,82,Sb-c,16.0,--,1.6,0.3,7
UGC,7098,--,12,4.0,+,39,30,MCG+07-25-023,1367,1.6,1.0,--,PECULR,14.5,--,1.0,0.7,--
UGC,7099,--,12,4.1,+,28,27,MCG+05-29-016,1398,2.6,1.5,35,S0,13.7,--,2.8,1.7,4
UGC,7100,--,12,4.2,+,17,59,MCG+03-31-039,89,1.9,0.35,8,S,14.7,--,1.8,0.35,6
UGC,7101,--,12,4.2,+,67,26,MCG+11-15-023,674,1.8,1.6,105,Sc,13.0,--,1.7,1.5,1
UGC,7102,--,12,4.5,+,18,48,MCG+03-31-040,89,1.2,0.7,128,SBb,14.7,--,1.3,0.7,5
UGC,7103,--,12,4.5,+,43,20,MCG+07-25-026,1367,4.3,0.8,150,S0,11.4,794,4.5,0.9,7
UGC,7104,--,12,4.6,+,17,11,MCG+03-31-043,89,1.2,0.2,92,S,16.0,--,1.0,0.2,6
UGC,7105,--,12,4.7,+,36,56,MCG+06-27-012,1599,1.3,0.8,160,SBa,15.1,--,1.1,0.7,4
UGC,7106,--,12,4.7,+,67,30,MCG+11-15-025,674,1.6,1.4,125,S(Bc),14.5,--,1.3,1.1,1
UGC,7107,--,12,4.8,+,17,32,MCG+03-31-044,89,1.4,0.25,109,Sb,15.5,--,1.5,0.3,7
UGC,7108,--,12,4.8,+,20,52,MCG+04-29-000,135,1.0,0.1,11,S-IRR,16.5,--,0.8,0.15,7
UGC,7109,--,12,4.9,+,17,10,MCG+03-31-045,89,1.2,0.2,62,S,15.5,--,1.2,0.2,6
UGC,7110,--,12,4.9,+,65,41,MCG+11-15-000,674,1.2,1.0,--,DWRF SP,17.0,--,1.2,1.0,--
UGC,7111,--,12,5.1,+,2,58,MCG+01-31-022,1611,3.8,2.5,155,--,13.0,1304,3.5,2.3,3
UGC,7112,--,12,5.2,+,43,24,MCG+07-25-027,1367,2.5,0.9,18,S0,14.3,--,2.1,0.9,6
UGC,7113,--,12,5.3,+,20,2,MCG+03-31-000,89,1.0,0.35,62,Sc,16.0,--,0.7,0.3,6
UGC,7114,--,12,5.5,+,10,2,MCG+02-31-033,1385,1.0,0.5,--,DBL SYS,15.6,--,--,--,--
UGC,7115,--,12,5.5,+,25,31,MCG+04-29-031,135,1.0,0.9,--,E,14.4,--,1.1,1.1,--
UGC,7116,--,12,5.6,+,3,10,MCG+01-31-023,1611,5.0,4.0,135,SBc,13.1,--,4.0,3.2,2
UGC,7117,--,12,5.6,+,10,39,MCG+02-13-036,1385,4.1,1.8,114,S0,12.7,--,3.9,1.7,6
UGC,7118,--,12,5.6,+,65,27,MCG+11-15-027,674,6.0,5.0,95,E,10.9,1365,6.0,4.5,--
UGC,7119,--,12,6.0,+,39,6,MCG+07-25-028,1367,1.1,0.9,--,SB,14.4,--,0.9,0.7,--
UGC,7120,--,12,6.0,+,69,3,MCG+12-12-002,1411,2.5,0.9,58,S0,12.7,2395,2.5,0.9,6
UGC,7121,--,12,6.0,+,69,50,MCG+12-12-001,1411,1.8,0.4,166,S-IRR,14.1,--,1.8,0.4,6
UGC,7122,--,12,6.0,+,77,5,MCG+13-09-012,1339,3.2,1.6,140,Sc,13.5,--,2.7,1.5,5
UGC,7123,--,12,6.1,+,16,25,MCG+03-31-047,89,1.0,0.7,0,S0,14.6,--,1.0,0.7,3
UGC,7124,--,12,6.1,+,25,14,MCG+04-29-036,135,1.0,0.35,158,S0,15.2,--,1.0,0.35,6
