108.4-76.1 |BB-1        |00 34 44.9 -13 59 27|02 Aug 1983 23 46|70|SWP 20591 
108.4-76.1 |BB-1        |00 34 44.9 -13 59 27|03 Aug 1983 23 08|70|SWP 20600 
108.4-76.1 |BB-1        |00 34 44.9 -13 59 27|03 Aug 1983 23 53|70|LWR 16515 
111.8-02.8 |HB    12    |23 23 57.0 +57 54 24|02 Dec 1978 04 30|70|LWR 03089 
111.8-02.8 |HB 12       |23 23 57.0 +57 54 00|23 Sep 1979 20 20|70|LWR 05674 
111.8-02.8 |HB 12       |23 23 57.0 +57 54 00|23 Sep 1979 20 49|70|SWP 06616 
111.8-02.8 |HB 12       |23 23 57.0 +57 54 00|31 May 1982 00 43|70|SWP 17075 
111.8-02.8 |HB 12       |23 23 57.0 +57 54 00|31 May 1982 03 18|70|LWR 13359 
111.8-02.8 |P111-2 1    |23 23 57.3 +57 54 24|19 Jun 1979 18 06|70|SWP 05572 
111.8-02.8 |P111-2 1    |23 23 57.3 +57 54 24|19 Jun 1979 19 43|70|LWR 04814 
114.0-04.6 |ABELL 82    |23 43 20.5 +56 47 20|20 Apr 1983 17 21|70|SWP 19771 
114.0-04.6 |ABELL 82    |23 43 20.6 +56 47 21|05 May 1983 17 32|70|SWP 19908 
118.0-08.6 |VY1-   1    |00 16 01.0 +53 35 41|02 Dec 1978 06 31|70|LWR 03090 
118.8-74.7 |NGC      246|00 44 30.0 -12 09 00|15 Nov 1978 01 22|70|SWP 03352 
118.8-74.7 |NGC      246|00 44 30.0 -12 09 00|15 Nov 1978 02 02|70|SWP 03353 
118.8-74.7 |NGC      246|00 44 30.0 -12 09 00|18 Nov 1978 00 20|70|SWP 03371 
118.8-74.7 |NGC      246|00 44 30.0 -12 09 00|18 Nov 1978 00 31|70|SWP 03371 
118.8-74.7 |NGC      246|00 44 32.8 -12 08 43|24 Nov 1982 03 19|70|SWP 18642 
118.8-74.7 |NGC      246|00 44 32.9 -12 08 44|21 Jun 1981 16 11|70|SWP 14290 
118.8-74.7 |NGC      246|00 44 32.9 -12 08 44|21 Jun 1981 16 17|70|LWR 10910 
118.8-74.7 |NGC      246|00 44 32.9 -12 08 44|24 Nov 1982 03 24|70|LWR 14706 
118.8-74.7 |NGC 246     |00 44 35.0 -12 09 00|16 May 1978 03 09|70|LWR 01502 
118.8-74.7 |NGC 246     |00 44 35.0 -12 09 00|16 May 1978 04 07|70|SWP 01556 
118.8-74.7 |NGC 246     |00 44 35.0 -12 09 00|16 May 1978 04 46|70|LWR 01503 
118.8-74.7 |NGC 246     |00 44 35.0 -12 09 00|17 May 1978 07 23|70|SWP 01563 
118.8-74.7 |NGC 246     |00 44 35.0 -12 09 00|28 Jan 1980 11 18|70|LWR 06806 
118.8-74.7 |NGC 246     |00 44 35.0 -12 09 00|28 Jan 1980 11 28|70|SWP 07795 
118.8-74.7 |NGC 246     |00 44 35.0 -12 09 00|28 Jan 1980 11 57|70|LWR 06807 
120.0+09.8 |NGC       40|00 10 16.5 +72 14 39|08 May 1981 20 13|70|SWP 13919 
120.0+09.8 |NGC       40|00 10 16.5 +72 14 39|08 May 1981 21 19|70|LWR 10542 
120.0+09.8 |NGC       40|00 10 16.5 +72 14 39|30 Apr 1980 19 01|70|SWP 08865 
120.0+09.8 |NGC 40      |00 10 14.0 +72 15 00|08 Nov 1981 12 34|71|SWP 15445 
120.0+09.8 |NGC 40      |00 10 16.5 +72 14 39|25 Jan 1983 00 00|70|FES 01394 
120.0+09.8 |NGC 40      |00 10 17.0 +72 15 00|06 Nov 1981 16 00|71|LWR 11923 
120.0+09.8 |NGC 40      |00 10 17.0 +72 15 00|06 Nov 1981 16 31|71|SWP 15412 
120.0+09.8 |NGC 40      |00 10 17.0 +72 15 00|06 Nov 1981 17 47|71|LWR 11924 
120.0+09.8 |NGC 40      |00 10 18.0 +72 14 00|20 Oct 1978 16 12|70|LWR 02656 
120.0+09.8 |NGC 40      |00 10 18.0 +72 14 00|20 Oct 1978 16 53|70|SWP 03074 
120.0+09.8 |NGC 40      |00 10 18.0 +72 14 00|20 Oct 1978 17 34|70|SWP 03075 
120.0+09.8 |NGC 40      |00 10 20.0 +72 14 00|11 Jun 1980 02 43|71|SWP 09241 
120.0+09.8 |NGC 40      |00 10 20.3 +72 14 21|11 Jun 1980 02 10|71|LWR 07999 
120.0+09.8 |NGC40       |00 10 16.5 +72 14 39|25 Jan 1983 12 11|70|SWP 19081 
120.0+09.8 |NGC40       |00 10 16.5 +72 14 39|25 Jan 1983 15 18|70|LWR 15104 
120.0+09.8 |NGC40       |00 10 16.5 +72 14 39|25 Jan 1983 15 39|70|LWR 15104 
120.0+09.8 |NgC 40      |00 10 18.0 +72 14 00|20 Oct 1978 18 36|71|SWP 03076 
123.6+34.5 |IC  3568    |12 31 36.0 +82 50 00|04 Dec 1980 04 58|70|SWP 10735 
123.6+34.5 |IC  3568    |12 31 46.5 +82 50 21|21 Nov 1988 09 07|70|LWP 14490 
123.6+34.5 |IC  3568    |12 31 46.5 +82 50 21|21 Nov 1988 09 32|70|SWP 34783 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|01 Sep 1981 02 53|70|SWP 14868 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|01 Sep 1981 09 24|70|LWR 11446 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|02 Jun 1979 19 19|70|SWP 05432 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|02 Jun 1979 19 44|70|LWR 04678 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|02 Jun 1979 20 39|70|SWP 05433 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|02 Jun 1979 21 46|70|LWR 04679 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|02 Jun 1979 22 26|70|SWP 05434 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|04 May 1981 20 00|70|SWP 13875 
123.6+34.5 |IC  3568    |12 31 46.6 +82 50 22|04 May 1981 20 20|70|LWR 10509 
123.6+34.5 |IC 3568     |12 31 46.6 +82 50 22|31 Aug 1983 23 57|70|SWP 20870 
125.9-47.0 |PHL932      |00 57 19.0 +15 28 00|21 Nov 1985 12 58|70|SWP 27142 
125.9-47.0 |PHL932      |00 57 19.0 +15 28 00|21 Nov 1985 13 39|70|SWP 27143 
125.9-47.0 |PHL932      |00 57 19.0 +15 28 00|21 Nov 1985 16 44|70|LWP 07144 
125.9-47.0 |PHL932      |00 57 19.0 +15 28 00|22 Nov 1985 12 09|70|LWP 07154 
130.3-11.7 |M1-    1    |01 34 12.9 +50 12 57|03 Aug 1982 10 52|70|SWP 17571 
130.3-11.7 |M1-    1    |01 34 12.9 +50 12 57|03 Aug 1982 12 06|70|LWR 13850 
130.3-11.7 |M1-    1    |01 34 12.9 +50 12 57|31 Oct 1983 22 22|70|SWP 21420 
130.9-10.5 |N 650       |01 39 11.0 +51 19 00|06 Feb 1981 11 47|70|SWP 11239 
130.9-10.5 |N 650       |01 39 11.0 +51 19 00|06 Feb 1981 12 52|70|LWR 09861 
130.9-10.5 |N 650       |01 39 11.0 +51 19 00|06 Feb 1981 13 14|70|SWP 11240 
130.9-10.5 |NGC      650|01 39 13.8 +51 19 48|15 Jan 1988 04 58|71|LWP 12498 
130.9-10.5 |NGC      650|01 39 13.8 +51 19 48|16 Jan 1988 04 57|71|SWP 32733 
133.1-08.6 |M1-    2    |01 55 32.9 +52 39 15|03 Aug 1982 13 41|70|SWP 17572 
133.1-08.6 |M1-    2    |01 55 32.9 +52 39 15|18 Feb 1983 14 59|70|LWR 15323 
133.1-08.6 |M1-    2    |01 55 32.9 +52 39 15|18 Feb 1983 16 35|70|SWP 19289 
136.3+05.5 |HFG    1    |02 59 32.0 +64 42 58|13 Oct 1987 22 24|70|LWP 11876 
136.3+05.5 |HFG    1    |02 59 32.0 +64 42 58|13 Oct 1987 23 29|70|SWP 32090 
136.3+05.5 |HFG    1    |02 59 32.0 +64 42 58|15 Oct 1987 22 32|70|LWP 11885 
136.3+05.5 |HFG    1    |02 59 32.0 +64 42 58|15 Oct 1987 23 57|70|SWP 32105 
136.3+05.5 |P136+5 1    |02 59 31.9 +64 42 57|10 Sep 1983 22 32|70|SWP 21014 
136.3+05.5 |P136+5 1    |02 59 31.9 +64 42 57|10 Sep 1983 23 57|70|SWP 21015 
138.8+02.8 |IC   289    |03 06 18.0 +61 08 00|09 Jul 1980 10 58|70|SWP 09474 
138.8+02.8 |IC   289    |03 06 18.0 +61 08 00|09 Jul 1980 12 00|70|LWR 08204 
138.8+02.8 |IC   289    |03 06 18.0 +61 08 00|09 Jul 1980 12 48|70|SWP 09475 
138.8+02.8 |IC   289    |03 06 18.0 +61 08 00|09 Jul 1980 13 50|70|LWR 08205 
144.5+06.5 |NGC1501     |04 02 40.6 +60 47 15|21 Aug 1986 15 42|70|SWP 28952 
144.5+06.5 |NGC1501     |04 02 40.6 +60 47 15|21 Aug 1986 16 44|70|LWP 08948 
144.5+06.5 |NGC1501     |04 02 40.6 +60 47 15|21 Aug 1986 19 21|70|SWP 28953 
146.7+07.6 |M4-   18    |04 21 17.9 +60 00 00|02 Aug 1980 04 50|70|LWR 08401 
146.7+07.6 |M4-   18    |04 21 17.9 +60 00 00|02 Aug 1980 06 25|70|SWP 09659 
146.7+07.6 |M4-   18    |04 21 17.9 +60 00 00|02 Aug 1980 09 29|70|LWR 08402 
147.4-02.3 |M1-    4    |03 37 59.1 +52 07 26|03 Aug 1982 15 01|70|LWR 13851 
147.4-02.3 |M1-    4    |03 37 59.1 +52 07 26|03 Aug 1982 16 07|70|SWP 17573 
147.4-02.3 |M1-    4    |03 37 59.1 +52 07 26|25 Sep 1983 00 02|70|SWP 21157 
147.4-02.3 |M1-    4    |03 37 59.1 +52 07 26|25 Sep 1983 02 38|70|LWR 16869 
148.4+57.0 |NGC 3587    |11 11 54.0 +55 18 00|12 Apr 1979 04 30|70|LWR 04251 
148.4+57.0 |NGC 3587    |11 11 54.0 +55 18 00|12 Apr 1979 05 04|70|SWP 04920 
148.4+57.0 |NGC 3587    |11 11 55.0 +55 17 00|15 Feb 1982 07 34|70|LWR 12578 
148.4+57.0 |NGC 3587    |11 11 55.0 +55 17 00|15 Feb 1982 08 10|70|SWP 16327 
148.4+57.0 |NGC 3587    |11 11 55.0 +55 17 00|15 Feb 1982 09 15|70|LWR 12579 
158.8+37.1 |A     28    |08 37 37.8 +58 24 37|15 May 1982 11 48|70|SWP 16965 
158.8+37.1 |ABELL 28    |08 37 37.8 +58 24 37|05 Mar 1983 20 40|71|SWP 19398 
158.9+17.8 |PW     1    |06 15 23.1 +55 37 59|27 Sep 1981 12 28|70|SWP 15103 
158.9+17.8 |PW-1        |06 15 23.0 +55 38 00|29 Dec 1981 10 55|70|LWR 12231 
158.9+17.8 |PW-1        |06 15 23.0 +55 38 00|29 Dec 1981 13 27|70|SWP 15894 
158.9+17.8 |PW-1        |06 15 23.0 +55 38 00|29 Dec 1981 14 14|70|LWR 12232 
158.9+17.8 |PW-1        |06 15 23.0 +55 38 00|29 Dec 1981 16 47|70|SWP 15895 
159.0-15.1 |IC   351    |03 44 18.0 +34 54 00|09 Jul 1980 15 26|70|SWP 09476 
159.0-15.1 |IC   351    |03 44 18.0 +34 54 00|09 Jul 1980 16 01|70|LWR 08206 
159.0-15.1 |IC   351    |03 44 18.0 +34 54 00|09 Jul 1980 16 50|70|SWP 09477 
159.0-15.1 |IC   351    |03 44 18.0 +34 54 00|09 Jul 1980 18 24|70|LWR 08207 
159.0-15.1 |IC   351    |03 44 20.2 +34 53 35|03 Aug 1982 17 21|70|SWP 17574 
159.0-15.1 |IC   351    |03 44 20.2 +34 53 35|23 Aug 1979 09 36|70|SWP 06259 
159.0-15.1 |IC   351    |03 44 20.2 +34 53 35|23 Aug 1979 15 46|70|SWP 06264 
159.0-15.1 |IC   351    |03 44 20.2 +34 53 35|25 Sep 1983 03 43|70|SWP 21158 
161.2-14.8 |IC  2003    |03 53 10.0 +33 43 48|29 Nov 1979 03 12|71|SWP 07260 
161.2-14.8 |IC  2003    |03 53 10.0 +33 43 48|29 Nov 1979 03 47|71|LWR 06255 
161.2-14.8 |IC  2003    |03 53 10.0 +33 43 48|29 Nov 1979 04 38|71|SWP 07261 
164.8+31.1 |NGC     2474|07 53 59.9 +53 33 22|05 Mar 1983 17 51|71|SWP 19397 
164.8+31.1 |NGC     2474|07 53 59.9 +53 33 24|15 May 1982 09 15|70|SWP 16964 
165.5-15.2 |NGC     1514|04 06 06.0 +30 39 00|04 Apr 1978 00 50|70|SWP 01308 
165.5-15.2 |NGC     1514|04 06 06.0 +30 39 00|04 Apr 1978 18 20|70|SWP 01313 
165.5-15.2 |NGC     1514|04 06 06.0 +30 39 00|04 Apr 1978 20 27|70|LWR 01279 
165.5-15.2 |NGC     1514|04 06 08.2 +30 38 41|27 Feb 1987 16 39|71|SWP 30409 
165.5-15.2 |NGC 1514    |04 06 06.0 +30 39 00|05 Jan 1979 15 14|70|LWR 03394 
165.5-15.2 |NGC 1514    |04 06 06.0 +30 39 00|05 Jan 1979 15 26|70|SWP 03813 
165.5-15.2 |NGC 1514    |04 06 08.0 +30 39 00|20 Sep 1982 16 00|70|LWR 14219 
165.5-15.2 |NGC 1514    |04 06 08.0 +30 39 00|20 Sep 1982 17 47|70|SWP 18042 
165.5-15.2 |NGC 1514    |04 06 08.0 +30 39 00|23 Feb 1980 08 45|70|SWP 08024 
165.5-15.2 |NGC 1514    |04 06 08.0 +30 39 00|23 Feb 1980 09 16|70|LWR 06984 
165.5-15.2 |NGC1514     |04 06 08.3 +30 38 43|03 Aug 1983 22 10|70|LWR 16514 
166.1+10.4 |IC  2149    |05 52 00.0 +46 07 00|21 Dec 1978 05 36|70|LWR 03223 
166.1+10.4 |IC  2149    |05 52 00.0 +46 07 00|21 Dec 1978 06 06|70|SWP 03660 
166.1+10.4 |IC  2149    |05 52 35.9 +46 07 00|10 Apr 1982 23 43|70|SWP 16745 
166.1+10.4 |IC  2149    |05 52 36.0 +46 07 00|10 Apr 1982 10 55|70|SWP 16742 
166.1+10.4 |IC  2149    |05 52 36.0 +46 07 00|10 Apr 1982 18 06|70|LWR 13000 
166.1+10.4 |IC  2149    |05 52 36.0 +46 07 00|10 Apr 1982 18 41|70|SWP 16743 
166.1+10.4 |IC  2149    |05 52 36.0 +46 07 00|10 Apr 1982 19 32|70|LWR 13001 
166.1+10.4 |IC  2149    |05 52 36.0 +46 07 00|10 Apr 1982 20 06|70|SWP 16744 
166.1+10.4 |IC  2149    |05 52 36.0 +46 07 00|10 Apr 1982 20 37|70|LWR 13002 
166.1+10.4 |IC  2149    |05 52 36.0 +46 07 00|11 Apr 1982 00 19|70|LWR 13003 
166.1+10.4 |IC  2149    |05 52 41.0 +46 05 53|21 Nov 1988 05 57|70|SWP 34781 
166.1+10.4 |IC  2149    |05 52 41.0 +46 05 53|21 Nov 1988 06 09|70|LWP 14488 
166.1+10.4 |IC  2149    |05 52 41.0 +46 06 00|11 Aug 1980 23 21|70|SWP 09764 
166.1+10.4 |IC 2149     |05 52 41.0 +46 06 00|20 Oct 1978 14 54|70|SWP 03073 
166.1+10.4 |IC 2149     |05 52 41.0 +46 06 00|20 Sep 1982 18 52|70|LWR 14220 
166.1+10.4 |IC 2149     |05 52 41.0 +46 06 00|22 Oct 1978 20 59|70|LWR 02684 
166.1+10.4 |IC 2149     |05 52 41.0 +46 06 00|22 Oct 1978 21 32|70|SWP 03106 
166.1+10.4 |IC 2149     |05 52 41.0 +46 06 00|22 Oct 1978 21 42|70|SWP 03106 
166.1+10.4 |IC 2149     |05 52 41.0 +46 06 00|26 Nov 1980 13 01|70|LWR 09384 
166.1+10.4 |IC2149      |05 52 40.9 +46 05 53|29 Aug 1983 18 16|70|SWP 20841 
170.3+15.8 |NGC     2242|06 30 27.8 +44 48 57|22 Nov 1988 06 47|70|SWP 34792 
170.3+15.8 |NGC     2242|06 30 27.8 +44 48 57|22 Nov 1988 07 36|70|LWP 14496 
170.3+15.8 |NGC     2242|06 30 27.8 +44 48 58|20 Nov 1988 20 03|70|SWP 34778 
170.3+15.8 |NGC     2242|06 30 27.8 +44 48 58|21 Nov 1988 03 33|70|SWP 34780 
170.3+15.8 |NGC     2242|06 30 27.9 +44 48 58|01 Dec 1987 18 21|70|SWP 32440 
170.3+15.8 |NGC     2242|06 30 27.9 +44 48 58|01 Dec 1987 19 45|70|SWP 32441 
170.3+15.8 |NGC     2242|06 30 27.9 +44 48 58|01 Dec 1987 23 56|70|LWP 12214 
170.3+15.8 |NGC     2242|06 30 27.9 +44 48 58|02 Dec 1987 02 25|70|LWP 12215 
184.0-02.1 |M1-    5    |05 43 46.0 +24 20 59|02 Dec 1978 09 18|70|LWR 03091 
189.1+19.8 |NGC 2371    |07 22 25.0 +29 35 00|29 Oct 1979 20 44|70|SWP 07039 
189.1+19.8 |NGC 2371    |07 22 25.0 +29 35 00|29 Oct 1979 21 20|70|LWR 05971 
189.1+19.8 |NGC 2371    |07 22 26.0 +29 35 00|01 Nov 1979 16 32|71|SWP 07061 
189.1+19.8 |NGC 2371    |07 22 26.0 +29 35 00|01 Nov 1979 16 33|71|LWR 06003 
189.1+19.8 |NGC 2371    |07 22 26.0 +29 35 00|01 Nov 1979 17 37|71|LWR 06004 
189.1+19.8 |NGC 2371    |07 22 26.0 +29 35 00|01 Nov 1979 18 00|71|SWP 07062 
189.1+19.8 |NGC 2371    |07 22 26.0 +29 35 00|07 Apr 1979 09 51|70|SWP 04883 
189.1+19.8 |NGC 2371    |07 22 26.0 +29 35 00|07 Apr 1979 10 51|70|LWR 04210 
189.8+07.7 |M1-    7    |06 34 17.7 +24 03 11|29 Mar 1985 22 07|70|SWP 25537 
190.3-17.7 |J    320    |05 02 48.2 +10 38 25|17 Feb 1980 04 38|70|LWR 06939 
190.3-17.7 |J    320    |05 02 48.2 +10 38 25|17 Feb 1980 05 18|70|SWP 07967 
190.3-17.7 |J    320    |05 02 49.0 +10 38 25|11 Sep 1987 14 13|70|SWP 31827 
193.6-09.5 |H3-   75    |05 37 56.7 +12 19 51|10 Nov 1988 09 38|70|SWP 34711 
194.2+02.5 |J    900    |06 22 59.9 +17 48 59|07 Apr 1980 13 30|70|LWR 07429 
194.2+02.5 |J    900    |06 22 59.9 +17 48 59|07 Apr 1980 14 28|70|SWP 08677 
194.2+02.5 |J    900    |06 23 01.0 +17 49 15|21 Dec 1978 09 12|70|SWP 03661 
194.2+02.5 |J    900    |06 23 01.0 +17 49 15|21 Dec 1978 09 28|70|LWR 03224 
194.2+02.5 |J    900    |06 23 02.0 +17 49 15|16 Feb 1980 22 31|70|LWR 06937 
194.2+02.5 |J    900    |06 23 02.0 +17 49 15|16 Feb 1980 23 09|70|SWP 07965 
194.2+02.5 |J    900    |06 23 02.0 +17 49 15|16 Feb 1980 23 38|70|LWR 06938 
194.2+02.5 |J    900    |06 23 02.0 +17 49 15|17 Feb 1980 01 43|70|SWP 07966 
196.6-10.9 |NGC     2022|05 39 21.6 +09 03 44|15 Jan 1988 23 41|71|SWP 32732 
196.6-10.9 |NGC     2022|05 39 21.6 +09 03 44|16 Jan 1988 01 08|71|LWP 12500 
196.6-10.9 |NGC     2022|05 39 22.0 +09 03 54|03 Sep 1978 15 12|70|LWR 02258 
196.6-10.9 |NGC     2022|05 39 22.0 +09 03 54|03 Sep 1978 15 24|70|SWP 02464 
196.6-10.9 |NGC     2022|05 39 22.0 +09 03 54|23 Aug 1979 11 14|70|SWP 06260 
196.6-10.9 |NGC     2022|05 39 22.0 +09 03 54|23 Aug 1979 12 11|70|SWP 06261 
196.6-10.9 |NGC     2022|05 39 22.0 +09 03 54|23 Aug 1979 12 30|70|LWR 05431 
196.6-10.9 |NGC     2022|05 39 22.4 +09 03 56|15 Jan 1988 01 35|71|LWP 12497 
196.6-10.9 |NGC     2022|05 39 22.5 +09 03 56|14 Jan 1988 23 57|71|SWP 32729 
196.6-10.9 |NGC     2022|05 39 23.9 +09 03 59|07 Apr 1980 11 11|70|LWR 07428 
196.6-10.9 |NGC     2022|05 39 23.9 +09 03 59|07 Apr 1980 12 16|70|SWP 08676 
196.6-10.9 |NGC     2022|05 39 23.9 +09 03 59|24 Oct 1984 01 41|70|SWP 24267 
196.6-10.9 |NGC     2022|05 39 23.9 +09 03 59|24 Oct 1984 03 48|70|LWP 04612 
196.6-10.9 |NGC     2022|05 39 23.9 +09 03 59|25 Oct 1984 03 19|70|LWP 04621 
196.6-10.9 |NGC 2022    |05 39 24.0 +09 04 00|06 Feb 1982 06 38|70|SWP 16263 
197.8+17.3 |NGC     2392|07 26 12.1 +21 00 57|20 Sep 1980 07 20|71|SWP 10179 
197.8+17.3 |NGC     2392|07 26 12.1 +21 00 57|20 Sep 1980 08 17|71|SWP 10179 
197.8+17.3 |NGC     2392|07 26 12.1 +21 00 57|20 Sep 1980 08 29|71|LWR 08845 
197.8+17.3 |NGC     2392|07 26 12.1 +21 00 57|20 Sep 1980 08 42|71|LWR 08845 
197.8+17.3 |NGC     2392|07 26 13.0 +21 00 56|14 Nov 1978 20 43|70|SWP 03351 
197.8+17.3 |NGC     2392|07 26 13.0 +21 01 00|04 Apr 1978 22 35|70|SWP 01314 
197.8+17.3 |NGC     2392|07 26 13.0 +21 01 00|04 Apr 1978 22 38|70|SWP 01314 
197.8+17.3 |NGC     2392|07 26 13.0 +21 01 01|24 Feb 1986 19 53|71|SWP 27776 
197.8+17.3 |NGC     2392|07 26 13.1 +21 00 39|23 Feb 1986 11 54|71|SWP 27771 
197.8+17.3 |NGC     2392|07 26 13.1 +21 00 39|23 Feb 1986 14 08|71|LWP 07706 
197.8+17.3 |NGC     2392|07 26 13.1 +21 00 39|23 Feb 1986 14 09|71|LWP 07706 
197.8+17.3 |NGC     2392|07 26 13.1 +21 01 11|10 Sep 1979 14 43|71|SWP 06469 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 42|15 Feb 1985 01 58|71|SWP 25235 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 46|24 Feb 1986 12 09|71|LWP 07712 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 46|24 Feb 1986 12 10|71|LWP 07712 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 46|24 Feb 1986 14 55|71|SWP 27775 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 46|24 Feb 1986 14 56|71|SWP 27775 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 08 36|70|FES 01055 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 08 47|71|LWR 04515 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 09 03|71|LWR 04515 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 10 12|70|SWP 05230 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 10 41|70|SWP 05230 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 11 14|70|LWR 04516 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 11 44|70|LWR 04516 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 11 55|70|SWP 05231 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|14 May 1979 12 25|70|SWP 05231 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|21 Sep 1980 09 51|70|SWP 10186 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|21 Sep 1980 10 30|70|LWR 08852 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|21 Sep 1980 11 09|70|SWP 10187 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 51|21 Sep 1980 12 55|70|LWR 08853 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 57|20 Sep 1980 10 05|71|SWP 10180 
197.8+17.3 |NGC     2392|07 26 13.2 +21 00 57|20 Sep 1980 10 06|71|SWP 10180 
197.8+17.3 |NGC     2392|07 26 13.2 +21 01 00|22 Feb 1986 20 24|71|SWP 27768 
197.8+17.3 |NGC     2392|07 26 13.2 +21 01 07|23 Feb 1986 16 22|71|SWP 27772 
197.8+17.3 |NGC     2392|07 26 13.2 +21 01 10|15 Feb 1985 02 56|71|LWP 05360 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|10 Sep 1979 15 41|70|SWP 06470 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|15 Feb 1985 01 31|71|LWP 05359 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|15 Feb 1985 01 42|71|LWP 05359 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|22 Feb 1986 19 51|71|LWP 07699 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|22 Feb 1986 20 01|71|LWP 07699 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|23 Feb 1986 18 36|71|LWP 07707 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|23 Feb 1986 21 12|71|SWP 27773 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|23 Feb 1986 23 14|71|LWP 07708 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|24 Feb 1986 00 08|71|SWP 27774 
197.8+17.3 |NGC     2392|07 26 13.3 +21 00 57|24 Feb 1986 17 43|71|LWP 07713 
197.8+17.3 |NGC     2392|07 26 13.3 +21 01 11|10 Sep 1979 15 12|71|LWR 05549 
197.8+17.3 |NGC     2392|07 26 13.3 +21 01 12|17 Sep 1979 14 11|71|SWP 06543 
197.8+17.3 |NGC     2392|07 26 13.4 +21 01 10|15 Feb 1985 03 47|71|SWP 25236 
197.8+17.3 |NGC 2392    |07 26 13.0 +21 01 00|07 Apr 1979 08 27|70|SWP 04882 
197.8+17.3 |NGC 2392    |07 26 13.0 +21 01 00|07 Apr 1979 09 15|70|LWR 04209 
197.8+17.3 |NGC 2392    |07 26 13.0 +21 01 00|20 Sep 1982 19 33|71|SWP 18043 
197.8+17.3 |NGC 2392    |07 26 13.0 +21 01 00|20 Sep 1982 20 03|71|LWR 14221 
197.8+17.3 |NGC2392     |07 26 13.4 +21 00 56|03 May 1983 04 26|70|SWP 19889 
197.8+17.3 |NGC2392     |07 26 13.4 +21 00 56|03 May 1983 06 00|70|LWR 15866 
200.7+08.4 |ABELL 19    |06 57 06.4 +14 40 47|10 Nov 1988 08 10|70|SWP 34710 
205.1+14.2 |YM    29    |07 26 14.4 +13 20 43|27 Sep 1981 10 39|70|SWP 15102 
205.1+14.2 |YM    29    |07 26 14.5 +13 20 44|29 Apr 1983 15 41|70|LWR 15841 
206.4-40.5 |N   1535    |04 11 54.0 -12 52 00|16 Mar 1981 03 49|70|SWP 13495 
206.4-40.5 |NGC     1535|04 11 54.0 -12 52 00|04 Dec 1980 07 39|70|SWP 10737 
206.4-40.5 |NGC     1535|04 11 54.0 -12 52 00|17 Dec 1980 18 31|70|SWP 10821 
206.4-40.5 |NGC     1535|04 11 56.5 -12 52 51|26 Feb 1986 11 48|71|LWP 07719 
206.4-40.5 |NGC     1535|04 11 56.5 -12 52 51|26 Feb 1986 14 34|71|SWP 27791 
206.4-40.5 |NGC     1535|04 11 56.9 -12 52 41|27 Feb 1986 19 17|71|SWP 27800 
206.4-40.5 |NGC     1535|04 11 57.0 -12 51 42|01 Sep 1978 14 20|70|LWR 02232 
206.4-40.5 |NGC     1535|04 11 57.0 -12 51 42|01 Sep 1978 14 32|70|SWP 02432 
206.4-40.5 |NGC     1535|04 11 57.0 -12 51 42|18 Nov 1978 02 55|70|SWP 03373 
206.4-40.5 |NGC     1535|04 11 57.0 -12 51 42|18 Nov 1978 03 11|70|SWP 03373 
